2011/01/04,3760,3820,3755,3820,7090,3820
2011/01/05,3795,3810,3770,3800,3310,3800
2011/01/06,3815,3915,3815,3850,21700,3850
2011/01/07,3840,3935,3840,3900,9850,3900
2011/01/11,3850,3880,3830,3880,11180,3880
2011/01/12,3890,3890,3865,3875,3770,3875
2011/01/13,3890,3890,3875,3880,2160,3880
2011/01/14,3880,3880,3810,3820,2700,3820
2011/01/17,3820,3835,3770,3780,5350,3780
2011/01/18,3745,3795,3740,3775,5440,3775
2011/01/19,3795,3795,3750,3790,2730,3790
2011/01/20,3790,3810,3730,3765,4630,3765
2011/01/21,3745,3775,3740,3750,7550,3750
2011/01/24,3735,3745,3710,3715,28050,3715
2011/01/25,3710,3725,3695,3700,6270,3700
2011/01/26,3700,3700,3650,3690,11840,3690
2011/01/27,3690,3730,3655,3700,3820,3700
2011/01/28,3730,3730,3680,3695,1950,3695
2011/01/31,3650,3695,3635,3680,5010,3680
2011/02/01,3690,3700,3650,3655,4370,3655
2011/02/02,3670,3700,3670,3685,4370,3685
2011/02/03,3675,3700,3675,3700,1830,3700
2011/02/04,3685,3700,3685,3700,1510,3700
2011/02/07,3685,3725,3685,3715,5100,3715
2011/02/08,3720,3730,3715,3720,3430,3720
2011/02/09,3720,3735,3680,3700,8970,3700
2011/02/10,3700,3710,3675,3700,3920,3700
2011/02/14,3720,3770,3700,3740,17660,3740
2011/02/15,3770,3785,3750,3780,5560,3780
2011/02/16,3755,3785,3750,3785,5640,3785
2011/02/17,3790,3810,3775,3800,10190,3800
2011/02/18,3800,3855,3780,3830,26800,3830
2011/02/21,3830,3830,3750,3785,5900,3785
2011/02/22,3750,3770,3700,3700,9380,3700
2011/02/23,3650,3720,3635,3695,7860,3695
2011/02/24,3660,3695,3650,3660,4880,3660
2011/02/25,3665,3680,3640,3660,4650,3660
2011/02/28,3660,3690,3660,3690,2410,3690
2011/03/01,3695,3715,3695,3710,2240,3710
2011/03/02,3680,3690,3665,3685,4050,3685
2011/03/03,3700,3765,3685,3765,13620,3765
2011/03/04,3710,3760,3700,3740,6440,3740
