2011/01/04,3795,3800,3750,3785,827,3785
2011/01/05,3780,3780,3750,3750,721,3750
2011/01/06,3775,3840,3725,3840,669,3840
2011/01/07,3830,3845,3800,3845,660,3845
2011/01/11,3850,3875,3830,3875,986,3875
2011/01/12,3890,3930,3880,3900,898,3900
2011/01/13,3985,4000,3975,3985,1333,3985
2011/01/14,4020,4270,4010,4060,1993,4060
2011/01/17,4130,4150,4070,4150,2055,4150
2011/01/18,4120,4195,4110,4125,1224,4125
2011/01/19,4105,4115,3970,4050,2707,4050
2011/01/20,3985,4050,3980,4045,1042,4045
2011/01/21,4020,4020,3920,3930,1032,3930
2011/01/24,3950,4000,3950,4000,651,4000
2011/01/25,3995,4000,3970,3970,232,3970
2011/01/26,4000,4000,3950,3995,658,3995
2011/01/27,3995,3995,3980,3990,275,3990
2011/01/28,4000,4000,3950,3995,428,3995
2011/01/31,4065,4065,3990,4065,1336,4065
2011/02/01,4085,4085,4050,4085,812,4085
2011/02/02,4100,4195,4080,4195,937,4195
2011/02/03,4200,4200,4070,4150,1235,4150
2011/02/04,4215,4220,4150,4160,621,4160
2011/02/07,4200,4240,4160,4180,585,4180
2011/02/08,4190,4190,4095,4100,913,4100
2011/02/09,4080,4200,4070,4165,1025,4165
2011/02/10,4095,4170,4095,4165,372,4165
2011/02/14,4165,4200,4135,4150,412,4150
2011/02/15,4105,4180,4105,4130,788,4130
2011/02/16,4190,4190,4100,4100,1431,4100
2011/02/17,4160,4170,4105,4130,812,4130
2011/02/18,4145,4145,4125,4140,195,4140
2011/02/21,4200,4200,4130,4155,719,4155
2011/02/22,4180,4290,4180,4230,1693,4230
2011/02/23,4290,4290,4220,4245,1259,4245
2011/02/24,4275,4290,4225,4290,1046,4290
2011/02/25,4350,4390,4295,4310,865,4310
2011/02/28,4450,4450,4340,4415,1398,4415
2011/03/01,4420,4425,4365,4425,840,4425
2011/03/02,4445,4445,4430,4430,780,4430
2011/03/03,4425,4460,4425,4450,379,4450
2011/03/04,4360,4440,4360,4390,937,4390
