2011/01/04,11290,11370,11280,11370,31732,11370
2011/01/05,11100,11370,11060,11100,74791,11100
2011/01/06,11170,11210,11170,11180,32971,11180
2011/01/07,11160,11180,11130,11160,19134,11160
2011/01/11,11120,11170,11120,11150,31561,11150
2011/01/12,11250,11260,11220,11230,15603,11230
2011/01/13,11240,11260,11220,11250,12374,11250
2011/01/14,11130,11130,11090,11110,34914,11110
2011/01/17,11040,11060,11030,11040,18495,11040
2011/01/18,10990,11020,10980,11010,21743,11010
2011/01/19,11040,11090,11020,11040,24276,11040
2011/01/20,10990,11000,10970,10990,24016,10990
2011/01/21,10910,10930,10880,10890,23392,10890
2011/01/24,10850,10940,10840,10930,21023,10930
2011/01/25,10790,10800,10700,10730,55545,10730
2011/01/26,10680,10730,10670,10690,27761,10690
2011/01/27,10780,10810,10770,10800,27037,10800
2011/01/28,10650,10660,10560,10590,57037,10590
2011/01/31,10790,10810,10660,10670,61450,10670
2011/02/01,10680,10720,10670,10700,25277,10700
2011/02/02,10670,10690,10640,10670,36798,10670
2011/02/03,10630,10650,10610,10610,15157,10610
2011/02/04,10770,10780,10750,10760,25090,10760
2011/02/07,10790,10820,10790,10820,21207,10820
2011/02/08,10850,10860,10830,10860,12861,10860
2011/02/09,10950,10990,10940,10980,19218,10980
2011/02/10,10980,10990,10950,10980,51292,10980
2011/02/14,11040,11050,11010,11030,13348,11030
2011/02/15,11080,11130,11070,11120,17088,11120
2011/02/16,11160,11230,11160,11230,8380,11230
2011/02/17,11230,11250,11200,11240,14770,11240
2011/02/18,11240,11270,11240,11260,17978,11260
2011/02/21,11280,11330,11270,11320,21948,11320
2011/02/22,11410,11430,11390,11400,40732,11400
2011/02/23,11340,11340,11260,11280,32439,11280
2011/02/24,11390,11390,11290,11290,18179,11290
2011/02/25,11220,11260,11200,11260,25349,11260
2011/02/28,11250,11280,11250,11260,24251,11260
2011/03/01,11270,11350,11260,11340,77404,11340
2011/03/02,11460,11470,11410,11440,32231,11440
2011/03/03,11450,11470,11420,11430,40811,11430
2011/03/04,11360,11410,11360,11390,20811,11390
