2011/01/04,507,511,507,509,10120,509
2011/01/05,509,510,508,509,3290,509
2011/01/06,512,518,512,516,8400,516
2011/01/07,515,520,515,517,21880,517
2011/01/11,518,519,516,518,9060,518
2011/01/12,520,525,520,521,53150,521
2011/01/13,529,530,526,527,13290,527
2011/01/14,527,528,524,525,2530,525
2011/01/17,530,530,521,523,13590,523
2011/01/18,521,527,521,525,6620,525
2011/01/19,524,526,522,523,196550,523
2011/01/20,521,521,520,520,5880,520
2011/01/21,519,519,507,508,15160,508
2011/01/24,515,515,510,512,10290,512
2011/01/25,513,520,513,519,4020,519
2011/01/26,517,517,516,516,850,516
2011/01/27,515,519,515,519,1540,519
2011/01/28,517,518,512,515,1900,515
2011/01/31,503,509,503,509,2500,509
2011/02/01,512,512,507,507,340,507
2011/02/02,511,519,511,518,3970,518
2011/02/03,517,519,517,518,10830,518
2011/02/04,522,523,521,521,3170,521
2011/02/07,524,524,522,522,6380,522
2011/02/08,524,527,524,525,22280,525
2011/02/09,531,532,530,530,4570,530
2011/02/10,527,532,527,530,7570,530
2011/02/14,535,540,535,539,15790,539
2011/02/15,540,545,540,545,7660,545
2011/02/16,543,549,543,547,18000,547
2011/02/17,553,554,550,553,6140,553
2011/02/18,550,555,550,551,33570,551
2011/02/21,550,553,550,552,3190,552
2011/02/22,549,549,540,542,22510,542
2011/02/23,533,542,532,535,13120,535
2011/02/24,530,535,529,531,10460,531
2011/02/25,529,536,529,536,3070,536
2011/02/28,533,539,529,539,18080,539
2011/03/01,540,547,540,544,3500,544
2011/03/02,540,540,535,535,5100,535
2011/03/03,533,536,533,536,820,536
2011/03/04,543,544,540,543,3910,543
