2011/01/04,500,504,500,504,5620,504
2011/01/05,501,503,501,503,4050,503
2011/01/06,505,512,505,512,6820,512
2011/01/07,508,512,508,512,9270,512
2011/01/11,508,513,508,512,7320,512
2011/01/12,512,517,512,516,12000,516
2011/01/13,518,522,518,522,8000,522
2011/01/14,520,522,518,518,24980,518
2011/01/17,522,522,515,516,14410,516
2011/01/18,514,520,514,518,10020,518
2011/01/19,519,520,517,520,7080,520
2011/01/20,516,517,513,514,11630,514
2011/01/21,513,513,502,504,13670,504
2011/01/24,504,508,503,508,7620,508
2011/01/25,507,515,507,515,7010,515
2011/01/26,510,512,510,510,5310,510
2011/01/27,509,514,509,514,3620,514
2011/01/28,511,511,505,508,4400,508
2011/01/31,497,502,497,502,18090,502
2011/02/01,501,504,501,502,5150,502
2011/02/02,505,514,505,514,7110,514
2011/02/03,510,512,510,512,4360,512
2011/02/04,513,519,513,515,10140,515
2011/02/07,519,519,515,516,5110,516
2011/02/08,517,522,517,522,7810,522
2011/02/09,524,527,523,525,8690,525
2011/02/10,522,526,521,526,120530,526
2011/02/14,527,534,527,533,16400,533
2011/02/15,533,538,533,537,4980,537
2011/02/16,538,543,537,541,11660,541
2011/02/17,546,548,543,547,9870,547
2011/02/18,547,547,544,544,8570,544
2011/02/21,544,547,543,547,5720,547
2011/02/22,542,542,534,535,13170,535
2011/02/23,526,536,526,529,26050,529
2011/02/24,525,529,523,523,17880,523
2011/02/25,521,528,521,528,9460,528
2011/02/28,528,533,522,532,14600,532
2011/03/01,534,540,534,540,4590,540
2011/03/02,530,532,528,529,16140,529
2011/03/03,527,529,527,529,8080,529
2011/03/04,535,537,532,533,17140,533
