2011/01/04,147,148,147,147,42400,147
2011/01/05,148,149,147,148,238700,148
2011/01/06,148,152,148,151,211000,151
2011/01/07,152,154,151,154,251600,154
2011/01/11,154,154,151,152,132000,152
2011/01/12,154,154,153,153,34600,153
2011/01/13,156,158,156,156,91400,156
2011/01/14,158,159,157,157,94500,157
2011/01/17,159,160,158,159,47100,159
2011/01/18,160,161,159,161,62000,161
2011/01/19,163,163,162,163,97000,163
2011/01/20,162,162,160,160,109700,160
2011/01/21,160,160,155,155,105300,155
2011/01/24,157,160,157,159,69300,159
2011/01/25,161,162,160,161,98800,161
2011/01/26,161,161,158,159,92600,159
2011/01/27,159,161,159,160,62100,160
2011/01/28,160,160,159,159,79500,159
2011/01/31,157,158,154,156,216100,156
2011/02/01,158,159,157,158,90500,158
2011/02/02,160,160,158,160,115300,160
2011/02/03,160,162,160,162,158800,162
2011/02/04,162,164,162,164,117900,164
2011/02/07,165,166,164,166,147100,166
2011/02/08,166,167,166,166,80000,166
2011/02/09,165,166,164,164,74300,164
2011/02/10,163,164,162,162,29700,162
2011/02/14,166,166,164,166,67800,166
2011/02/15,165,166,164,164,87800,164
2011/02/16,163,165,163,164,33500,164
2011/02/17,165,165,163,165,36000,165
2011/02/18,164,165,164,165,34300,165
2011/02/21,165,165,162,163,64500,163
2011/02/22,164,165,164,164,90400,164
2011/02/23,164,164,161,162,103500,162
2011/02/24,162,162,158,158,136800,158
2011/02/25,156,158,156,158,123500,158
2011/02/28,159,163,159,163,52900,163
2011/03/01,165,165,164,165,63800,165
2011/03/02,165,165,164,165,33700,165
2011/03/03,165,171,165,170,325300,170
2011/03/04,173,173,170,171,82100,171
