2011/01/04,155000,155000,152200,155000,17,1550
2011/01/05,155500,155500,155500,155500,10,1555
2011/01/06,154000,154000,154000,154000,1,1540
2011/01/07,152500,158000,152500,158000,4,1580
2011/01/11,158000,158000,158000,158000,2,1580
2011/01/12,157000,157000,157000,157000,2,1570
2011/01/13,157000,157000,157000,157000,36,1570
2011/01/17,157000,158000,157000,157000,3,1570
2011/01/19,154400,154500,154400,154500,3,1545
2011/01/20,157000,157000,156800,156800,8,1568
2011/01/25,157000,157000,156900,157000,5,1570
2011/01/26,154500,154500,154500,154500,2,1545
2011/01/27,153100,153100,153100,153100,1,1531
2011/01/28,153500,153500,153500,153500,1,1535
2011/01/31,150500,150500,150500,150500,4,1505
2011/02/02,155000,156000,155000,156000,5,1560
2011/02/03,155000,155000,155000,155000,2,1550
2011/02/04,157900,157900,157900,157900,1,1579
2011/02/07,154000,154000,154000,154000,1,1540
2011/02/08,157800,157900,157800,157900,4,1579
2011/02/09,157900,158500,155100,158500,8,1585
2011/02/10,158100,158100,158100,158100,1,1581
2011/02/14,157500,157500,157500,157500,1,1575
2011/02/15,157500,158000,157500,158000,4,1580
2011/02/16,158100,158100,158100,158100,1,1581
2011/02/17,156000,156000,156000,156000,5,1560
2011/02/18,156000,156000,156000,156000,6,1560
2011/02/21,156000,156000,156000,156000,1,1560
2011/02/22,156000,157500,156000,157500,2,1575
2011/02/23,157000,157000,157000,157000,1,1570
2011/02/24,158500,158500,157000,157000,2,1570
2011/02/25,157000,157000,156000,156000,6,1560
2011/03/01,156000,156000,155000,156000,6,1560
2011/03/02,156000,160000,156000,160000,3,1600
2011/03/03,160000,160000,160000,160000,1,1600
2011/03/04,160100,160100,160100,160100,1,1601
