2011/01/04,3340,3400,3340,3395,320,3395
2011/01/05,3410,3410,3400,3400,200,3400
2011/01/06,3410,3470,3410,3465,620,3465
2011/01/07,3480,3495,3475,3485,650,3485
2011/01/11,3480,3500,3475,3500,440,3500
2011/01/12,3510,3520,3500,3500,160,3500
2011/01/13,3500,3520,3500,3520,620,3520
2011/01/14,3515,3515,3515,3515,100,3515
2011/01/17,3500,3520,3500,3510,1120,3510
2011/01/18,3500,3500,3500,3500,210,3500
2011/01/19,3520,3520,3520,3520,20,3520
2011/01/21,3475,3475,3405,3405,510,3405
2011/01/24,3475,3475,3425,3455,230,3455
2011/01/25,3400,3510,3400,3510,600,3510
2011/01/27,3510,3510,3500,3500,160,3500
2011/01/28,3500,3530,3500,3510,240,3510
2011/01/31,3430,3455,3430,3455,640,3455
2011/02/02,3510,3530,3510,3530,130,3530
2011/02/03,3515,3515,3515,3515,860,3515
2011/02/04,3550,3550,3545,3545,170,3545
2011/02/08,3560,3570,3560,3570,100,3570
2011/02/09,3595,3600,3595,3600,270,3600
2011/02/10,3570,3570,3570,3570,10,3570
2011/02/14,3600,3640,3600,3600,560,3600
2011/02/15,3600,3600,3600,3600,30,3600
2011/02/16,3620,3650,3595,3595,240,3595
2011/02/17,3650,3650,3610,3620,830,3620
2011/02/18,3635,3635,3635,3635,220,3635
2011/02/21,3640,3640,3590,3590,210,3590
2011/02/22,3580,3640,3515,3640,1430,3640
2011/02/23,3625,3640,3625,3640,20,3640
2011/02/24,3595,3595,3590,3590,20,3590
2011/02/25,3515,3515,3515,3515,10,3515
2011/02/28,3600,3600,3600,3600,50,3600
2011/03/01,3600,3600,3600,3600,130,3600
2011/03/02,3630,3630,3530,3530,330,3530
2011/03/03,3515,3515,3510,3510,70,3510
