2011/01/05,9120,9120,9120,9120,20,9120
2011/01/06,9210,9250,9210,9250,7,9250
2011/01/11,9230,9280,9230,9270,248,9270
2011/01/12,9260,9260,9260,9260,26,9260
2011/01/14,9370,9370,9330,9350,109,9350
2011/01/17,9340,9340,9340,9340,1,9340
2011/01/18,9380,9380,9300,9370,7,9370
2011/01/19,9350,9350,9350,9350,11,9350
2011/01/20,9380,9380,9380,9380,10,9380
2011/01/21,9310,9310,9180,9180,445,9180
2011/01/24,9150,9180,9140,9180,58,9180
2011/01/25,9230,9230,9230,9230,50,9230
2011/01/27,9320,9320,9280,9280,100,9280
2011/01/28,9330,9330,9230,9230,21,9230
2011/01/31,9110,9170,9100,9170,4187,9170
2011/02/01,9180,9280,9180,9190,205,9190
2011/02/02,9270,9340,9270,9340,37,9340
2011/02/03,9300,9300,9280,9300,522,9300
2011/02/04,9370,9400,9370,9370,53,9370
2011/02/07,9460,9500,9460,9460,70,9460
2011/02/08,9500,9500,9500,9500,106,9500
2011/02/09,9500,9560,9500,9560,36,9560
2011/02/10,9600,9600,9600,9600,2,9600
2011/02/14,9550,9660,9540,9660,18,9660
2011/02/16,9650,9680,9650,9660,211,9660
2011/02/17,9700,9700,9700,9700,31,9700
2011/02/18,9710,9730,9710,9730,12,9730
2011/02/21,9790,9790,9720,9720,108,9720
2011/02/22,9720,9720,9540,9540,249,9540
2011/02/23,9500,9590,9500,9580,11,9580
2011/02/24,9530,9530,9380,9400,2013,9400
2011/02/25,9390,9410,9390,9410,17,9410
2011/02/28,9440,9530,9400,9530,1179,9530
2011/03/01,9610,9720,9610,9720,2090,9720
2011/03/02,9630,9630,9560,9560,104,9560
2011/03/03,9490,9610,9490,9610,4,9610
2011/03/04,9720,9720,9640,9640,10,9640
