2011/01/04,948,948,939,939,1460,939
2011/01/06,951,961,951,961,1110,961
2011/01/07,970,970,963,963,20,963
2011/01/11,943,970,943,970,300,970
2011/01/17,976,976,976,976,20,976
2011/01/21,964,964,964,964,2000,964
2011/01/24,950,950,950,950,50,950
2011/02/04,973,973,973,973,40,973
2011/02/07,982,982,982,982,300,982
2011/02/08,993,993,993,993,10,993
2011/02/09,1000,1000,984,988,350,988
2011/02/10,990,990,986,986,230,986
2011/02/15,1000,1000,1000,1000,330,1000
2011/02/17,1013,1013,1001,1009,880,1009
2011/02/18,1004,1011,1004,1011,310,1011
2011/02/22,996,996,996,996,200,996
2011/02/24,1011,1011,981,981,5980,981
2011/02/25,971,973,971,973,810,973
2011/02/28,987,995,982,995,220,995
2011/03/01,1006,1006,1000,1000,200,1000
2011/03/02,1000,1000,988,988,1190,988
2011/03/03,992,992,992,992,20,992
2011/03/04,1020,1020,1020,1020,20,1020
